job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
1375,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7243,0.0,0.0,0.0,0.0,3.7242999999999995,3.7242999999999995,3.7196
1376,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.5616,0.0,0.0,0.0,0.0,3.5616000000000003,3.5616000000000003,3.5619
1377,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.8802,0.0,0.0,0.0,0.0,3.8802,3.8802,3.8799
1378,0.0,0.0019,0.0019,0.0004,0.0,1.0,0.0,3.4161,0.0,0.0,0.0,0.0,3.4161,3.4161,3.4189
1379,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.898,0.0,0.0,0.0,0.0,3.898,3.898,3.894
1380,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.8892,0.0,0.0,0.0,0.0,3.8891999999999998,3.8891999999999998,3.8856
1381,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2552,0.0,0.0,0.0,0.0,4.2552,4.2552,4.2585
1382,0.0,0.0031,0.0031,0.0005,0.0,1.0,0.0,3.3202,0.0,0.0,0.0,0.0,3.3202,3.3202,3.3179
1383,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6048,0.0,0.0,0.0,0.0,3.6048,3.6048,3.6096
1384,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6028,0.0,0.0,0.0,0.0,3.6028000000000002,3.6028000000000002,3.6028
1385,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7612,0.0,0.0,0.0,0.0,3.7612,3.7612,3.7596
1386,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.2426,0.0,0.0,0.0,0.0,3.2425999999999995,3.2425999999999995,3.2382
1387,0.0,0.0035,0.0035,0.0006,0.0,1.0,0.0,4.468,0.0,0.0,0.0,0.0,4.468,4.468,4.4645
1388,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.4826,0.0,0.0,0.0,0.0,3.4826,3.4826,3.4834
1389,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.6897,0.0,0.0,0.0,0.0,3.6896999999999998,3.6896999999999998,3.6913
1390,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.5923,0.0,0.0,0.0,0.0,3.5923,3.5923,3.5972
1391,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.8047,0.0,0.0,0.0,0.0,3.8047,3.8047,3.8036
1392,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7251,0.0,0.0,0.0,0.0,3.7251,3.7251,3.7233
1393,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.0051,0.0,0.0,0.0,0.0,4.0051,4.0051,4.0089
1394,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,4.045,0.0,0.0,0.0,0.0,4.045,4.045,4.041
1395,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.5215,0.0,0.0,0.0,0.0,3.5214999999999996,3.5214999999999996,3.5205
1396,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9838,0.0,0.0,0.0,0.0,3.9838000000000005,3.9838000000000005,3.9836
1397,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.9932,0.0,0.0,0.0,0.0,3.9932,3.9932,3.991
1398,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.0984,0.0,0.0,0.0,0.0,3.0984000000000003,3.0984000000000003,3.0958
1399,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.3967,0.0,0.0,0.0,0.0,3.3967,3.3967,3.3941
1400,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,4.0862,0.0,0.0,0.0,0.0,4.0862,4.0862,4.091
1401,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.5567,0.0,0.0,0.0,0.0,3.5567,3.5567,3.5593
1402,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.954,0.0,0.0,0.0,0.0,3.9539999999999997,3.9539999999999997,3.953
1403,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.4619,0.0,0.0,0.0,0.0,3.4619,3.4619,3.4611
1404,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.4583,0.0,0.0,0.0,0.0,3.4583,3.4583,3.4617
1405,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,4.2211,0.0,0.0,0.0,0.0,4.2211,4.2211,4.223
1406,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.3998,0.0,0.0,0.0,0.0,3.3998,3.3998,3.4019
1407,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.3562,0.0,0.0,0.0,0.0,3.3562,3.3562,3.3599
1408,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6747,0.0,0.0,0.0,0.0,3.6747,3.6747,3.6702
1409,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.3109,0.0,0.0,0.0,0.0,3.3109,3.3109,3.3077
1410,0.0,0.0037,0.0037,0.0007,0.0,1.0,0.0,3.858,0.0,0.0,0.0,0.0,3.858,3.858,3.858
1411,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.662,0.0,0.0,0.0,0.0,3.6620000000000004,3.6620000000000004,3.6576
1412,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.3572,0.0,0.0,0.0,0.0,4.3572,4.3572,4.357
1413,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.1015,0.0,0.0,0.0,0.0,3.1014999999999997,3.1014999999999997,3.1033
1414,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8237,0.0,0.0,0.0,0.0,3.8237,3.8237,3.8197
1415,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.7931,0.0,0.0,0.0,0.0,3.7931,3.7931,3.791
1416,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7344,0.0,0.0,0.0,0.0,3.7344000000000004,3.7344000000000004,3.732
1417,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.3179,0.0,0.0,0.0,0.0,3.3179000000000003,3.3179000000000003,3.3153
1418,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.0972,0.0,0.0,0.0,0.0,3.0972,3.0972,3.1012
1419,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7981,0.0,0.0,0.0,0.0,3.7981,3.7981,3.797
1420,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.3924,0.0,0.0,0.0,0.0,3.3924000000000003,3.3924000000000003,3.3959
1421,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.75,0.0,0.0,0.0,0.0,3.75,3.75,3.751
1422,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.538,0.0,0.0,0.0,0.0,3.5380000000000003,3.5380000000000003,3.5414
1423,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.9937,0.0,0.0,0.0,0.0,3.9937,3.9937,3.9979
1424,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.4494,0.0,0.0,0.0,0.0,3.4494,3.4494,3.449
1425,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.3799,0.0,0.0,0.0,0.0,3.3798999999999997,3.3798999999999997,3.3812
1426,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4537,0.0,0.0,0.0,0.0,3.4537000000000004,3.4537000000000004,3.4493
1427,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.7544,0.0,0.0,0.0,0.0,3.7544,3.7544,3.7519
1428,0.0,0.0038,0.0038,0.0007,0.0,1.0,0.0,4.2814,0.0,0.0,0.0,0.0,4.2814,4.2814,4.2803
1429,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.0916,0.0,0.0,0.0,0.0,4.0916,4.0916,4.093
1430,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.0427,0.0,0.0,0.0,0.0,3.0427000000000004,3.0427000000000004,3.0448
1431,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6408,0.0,0.0,0.0,0.0,3.6408,3.6408,3.6369
1432,0.0,0.0016,0.0016,0.0003,0.0,1.0,0.0,3.288,0.0,0.0,0.0,0.0,3.2880000000000003,3.2880000000000003,3.2841
1433,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.9325,0.0,0.0,0.0,0.0,3.9325,3.9325,3.9369
1434,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.8789,0.0,0.0,0.0,0.0,3.8789000000000002,3.8789000000000002,3.8772
1435,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4327,0.0,0.0,0.0,0.0,3.4327,3.4327,3.4285
1436,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.955,0.0,0.0,0.0,0.0,3.9549999999999996,3.9549999999999996,3.9565
1437,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7682,0.0,0.0,0.0,0.0,3.7682,3.7682,3.7682
1438,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.9926,0.0,0.0,0.0,0.0,3.9925999999999995,3.9925999999999995,3.9929
1439,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5935,0.0,0.0,0.0,0.0,3.5934999999999997,3.5934999999999997,3.5938
1440,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9577,0.0,0.0,0.0,0.0,3.9577000000000004,3.9577000000000004,3.9617
1441,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.3854,0.0,0.0,0.0,0.0,3.3854,3.3854,3.3822
1442,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,4.0357,0.0,0.0,0.0,0.0,4.0357,4.0357,4.0395
1443,0.0,0.0037,0.0037,0.0007,0.0,1.0,0.0,4.6858,0.0,0.0,0.0,0.0,4.6858,4.6858,4.6903
1444,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8661,0.0,0.0,0.0,0.0,3.8661000000000003,3.8661000000000003,3.87
1445,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.932,0.0,0.0,0.0,0.0,3.932,3.932,3.9296
1446,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.323,0.0,0.0,0.0,0.0,4.323,4.323,4.3198
1447,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.3508,0.0,0.0,0.0,0.0,4.3508000000000004,4.3508000000000004,4.3496
1448,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.9763,0.0,0.0,0.0,0.0,3.9763,3.9763,3.9715
1449,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.5351,0.0,0.0,0.0,0.0,3.5351,3.5351,3.5317
1450,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.7356,0.0,0.0,0.0,0.0,3.7356,3.7356,3.7373
1451,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.5993,0.0,0.0,0.0,0.0,3.5993,3.5993,3.6003
1452,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.9205,0.0,0.0,0.0,0.0,3.9205,3.9205,3.9188
1453,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7754,0.0,0.0,0.0,0.0,3.7754000000000003,3.7754000000000003,3.7729
1454,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6822,0.0,0.0,0.0,0.0,3.6822,3.6822,3.6781
1455,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.6737,0.0,0.0,0.0,0.0,3.6736999999999997,3.6736999999999997,3.6716
1456,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.5054,0.0,0.0,0.0,0.0,3.5054000000000003,3.5054000000000003,3.5014
1457,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8654,0.0,0.0,0.0,0.0,3.8654,3.8654,3.8694
1458,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.161,0.0,0.0,0.0,0.0,3.161,3.161,3.157
1459,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,4.1651,0.0,0.0,0.0,0.0,4.1651,4.1651,4.166
1460,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.2947,0.0,0.0,0.0,0.0,3.2947,3.2947,3.2927
1461,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.4344,0.0,0.0,0.0,0.0,3.4343999999999997,3.4343999999999997,3.4393
1462,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.976,0.0,0.0,0.0,0.0,3.9759999999999995,3.9759999999999995,3.9732
1463,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.8668,0.0,0.0,0.0,0.0,3.8668000000000005,3.8668000000000005,3.8702
1464,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.7515,0.0,0.0,0.0,0.0,3.7515,3.7515,3.7468
1465,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.1842,0.0,0.0,0.0,0.0,4.1842,4.1842,4.1813
1466,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.0755,0.0,0.0,0.0,0.0,3.0755,3.0755,3.0794
1467,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.9931,0.0,0.0,0.0,0.0,3.9931,3.9931,3.9946
1468,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.6579,0.0,0.0,0.0,0.0,3.6578999999999997,3.6578999999999997,3.6539
1469,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.779,0.0,0.0,0.0,0.0,3.779,3.779,3.7829
1470,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.6695,0.0,0.0,0.0,0.0,3.6695,3.6695,3.671
1471,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.93,0.0,0.0,0.0,0.0,3.93,3.93,3.9298
1472,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.7985,0.0,0.0,0.0,0.0,3.7984999999999998,3.7984999999999998,3.8003
1473,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.9391,0.0,0.0,0.0,0.0,3.9391,3.9391,3.9413
1474,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9306,0.0,0.0,0.0,0.0,3.9306,3.9306,3.9316
1475,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.8816,0.0,0.0,0.0,0.0,3.8816000000000006,3.8816000000000006,3.8794
1476,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.4132,0.0,0.0,0.0,0.0,3.4132,3.4132,3.4115
1477,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.152,0.0,0.0,0.0,0.0,3.152,3.152,3.1546
1478,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.6853,0.0,0.0,0.0,0.0,3.6853000000000002,3.6853000000000002,3.6827
1479,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,4.0149,0.0,0.0,0.0,0.0,4.0149,4.0149,4.013
1480,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7226,0.0,0.0,0.0,0.0,3.7226,3.7226,3.7198
1481,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7333,0.0,0.0,0.0,0.0,3.7333000000000003,3.7333000000000003,3.7376
1482,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.6413,0.0,0.0,0.0,0.0,3.6413,3.6413,3.6415
1483,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.6228,0.0,0.0,0.0,0.0,3.6228,3.6228,3.6214
1484,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.8233,0.0,0.0,0.0,0.0,3.8232999999999997,3.8232999999999997,3.8207
1485,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.3821,0.0,0.0,0.0,0.0,3.3821,3.3821,3.3854
1486,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.1373,0.0,0.0,0.0,0.0,4.1373,4.1373,4.1334
1487,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7415,0.0,0.0,0.0,0.0,3.7415000000000003,3.7415000000000003,3.7452
1488,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.9194,0.0,0.0,0.0,0.0,3.9193999999999996,3.9193999999999996,3.9231
1489,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.923,0.0,0.0,0.0,0.0,3.923,3.923,3.9192
1490,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7132,0.0,0.0,0.0,0.0,3.7132,3.7132,3.7128
1491,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.4521,0.0,0.0,0.0,0.0,3.4521,3.4521,3.4488
1492,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.5585,0.0,0.0,0.0,0.0,3.5585,3.5585,3.5578
1493,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.1269,0.0,0.0,0.0,0.0,4.1269,4.1269,4.1298
1494,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.0988,0.0,0.0,0.0,0.0,4.0988,4.0988,4.0941
1495,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.8831,0.0,0.0,0.0,0.0,3.8830999999999998,3.8830999999999998,3.8781
1496,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.2396,0.0,0.0,0.0,0.0,4.2396,4.2396,4.2351
1497,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.7537,0.0,0.0,0.0,0.0,3.7537000000000003,3.7537000000000003,3.7488
1498,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.6579,0.0,0.0,0.0,0.0,3.6578999999999997,3.6578999999999997,3.6613
1499,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.7569,0.0,0.0,0.0,0.0,3.7569,3.7569,3.7578
1500,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8545,0.0,0.0,0.0,0.0,3.8545000000000003,3.8545000000000003,3.8559
1501,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.3992,0.0,0.0,0.0,0.0,3.3992,3.3992,3.3957
1502,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.9707,0.0,0.0,0.0,0.0,3.9707,3.9707,3.9672
1503,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.5981,0.0,0.0,0.0,0.0,3.5981,3.5981,3.6028
1504,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.4674,0.0,0.0,0.0,0.0,3.4674,3.4674,3.4707
1505,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,4.1746,0.0,0.0,0.0,0.0,4.1746,4.1746,4.1722
1506,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.7573,0.0,0.0,0.0,0.0,3.7573000000000003,3.7573000000000003,3.7535
1507,0.0,0.0038,0.0038,0.0007,0.0,1.0,0.0,4.149,0.0,0.0,0.0,0.0,4.149,4.149,4.1509
1508,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.8431,0.0,0.0,0.0,0.0,3.8431,3.8431,3.8472
1509,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5221,0.0,0.0,0.0,0.0,3.5221,3.5221,3.5232
1510,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.5587,0.0,0.0,0.0,0.0,3.5587,3.5587,3.5598
1511,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,4.0994,0.0,0.0,0.0,0.0,4.099399999999999,4.099399999999999,4.1036
1512,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.5009,0.0,0.0,0.0,0.0,3.5008999999999997,3.5008999999999997,3.5043
1513,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.3792,0.0,0.0,0.0,0.0,3.3792,3.3792,3.3745
1514,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.2488,0.0,0.0,0.0,0.0,3.2488,3.2488,3.2492
1515,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.5964,0.0,0.0,0.0,0.0,3.5964,3.5964,3.599
1516,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.0321,0.0,0.0,0.0,0.0,3.0321,3.0321,3.03
1517,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.3346,0.0,0.0,0.0,0.0,3.3346000000000005,3.3346000000000005,3.3311
1518,0.0,0.0037,0.0037,0.0007,0.0,1.0,0.0,4.2097,0.0,0.0,0.0,0.0,4.2097,4.2097,4.2145
1519,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.3715,0.0,0.0,0.0,0.0,4.371499999999999,4.371499999999999,4.3751
1520,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.7219,0.0,0.0,0.0,0.0,3.7219,3.7219,3.7178
1521,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.7064,0.0,0.0,0.0,0.0,3.7064000000000004,3.7064000000000004,3.7083
1522,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.9008,0.0,0.0,0.0,0.0,3.9008000000000003,3.9008000000000003,3.8968
1523,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.5368,0.0,0.0,0.0,0.0,3.5367999999999995,3.5367999999999995,3.5366
1524,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.634,0.0,0.0,0.0,0.0,3.6340000000000003,3.6340000000000003,3.6371
1525,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.8771,0.0,0.0,0.0,0.0,3.8770999999999995,3.8770999999999995,3.8806
1526,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.3095,0.0,0.0,0.0,0.0,3.3095,3.3095,3.3126
1527,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.4149,0.0,0.0,0.0,0.0,3.4149000000000003,3.4149000000000003,3.4162
1528,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.8298,0.0,0.0,0.0,0.0,3.8298,3.8298,3.825
1529,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.3111,0.0,0.0,0.0,0.0,3.3111,3.3111,3.3088
1530,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4748,0.0,0.0,0.0,0.0,3.4747999999999997,3.4747999999999997,3.4741
1531,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.1082,0.0,0.0,0.0,0.0,4.1082,4.1082,4.1102
1532,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6682,0.0,0.0,0.0,0.0,3.6682,3.6682,3.6686
1533,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.4405,0.0,0.0,0.0,0.0,4.4405,4.4405,4.4375
1534,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.8595,0.0,0.0,0.0,0.0,3.8595,3.8595,3.8563
1535,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,2.8945,0.0,0.0,0.0,0.0,2.8945000000000003,2.8945000000000003,2.8925
1536,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.6785,0.0,0.0,0.0,0.0,3.6785,3.6785,3.6796
1537,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.8928,0.0,0.0,0.0,0.0,3.8928000000000003,3.8928000000000003,3.8901
1538,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.9312,0.0,0.0,0.0,0.0,3.9312,3.9312,3.9332
1539,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6001,0.0,0.0,0.0,0.0,3.6001,3.6001,3.5972
1540,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.0431,0.0,0.0,0.0,0.0,4.0431,4.0431,4.0476
1541,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9039,0.0,0.0,0.0,0.0,3.9038999999999997,3.9038999999999997,3.901
1542,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4112,0.0,0.0,0.0,0.0,3.4112,3.4112,3.4147
1543,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7351,0.0,0.0,0.0,0.0,3.7351,3.7351,3.7308
1544,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.418,0.0,0.0,0.0,0.0,3.4179999999999997,3.4179999999999997,3.4223
1545,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.1758,0.0,0.0,0.0,0.0,4.1758,4.1758,4.1714
1546,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6869,0.0,0.0,0.0,0.0,3.6869,3.6869,3.688
1547,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.3757,0.0,0.0,0.0,0.0,3.3757,3.3757,3.3717
1548,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.6071,0.0,0.0,0.0,0.0,4.6071,4.6071,4.6084
1549,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.662,0.0,0.0,0.0,0.0,3.6620000000000004,3.6620000000000004,3.6643
1550,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.7753,0.0,0.0,0.0,0.0,3.7753,3.7753,3.7709
1551,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.7288,0.0,0.0,0.0,0.0,3.7288,3.7288,3.7279
1552,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.7507,0.0,0.0,0.0,0.0,3.7506999999999997,3.7506999999999997,3.7494
1553,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.5008,0.0,0.0,0.0,0.0,3.5008,3.5008,3.4986
1554,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.4595,0.0,0.0,0.0,0.0,4.4595,4.4595,4.4572
1555,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.6964,0.0,0.0,0.0,0.0,3.6963999999999997,3.6963999999999997,3.6936
1556,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.3226,0.0,0.0,0.0,0.0,3.3226,3.3226,3.3178
1557,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.675,0.0,0.0,0.0,0.0,3.675,3.675,3.6731
1558,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.569,0.0,0.0,0.0,0.0,3.569,3.569,3.5733
1559,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.2384,0.0,0.0,0.0,0.0,3.2384,3.2384,3.2353
1560,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.8443,0.0,0.0,0.0,0.0,3.8443,3.8443,3.8457
1561,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.7209,0.0,0.0,0.0,0.0,3.7208999999999994,3.7208999999999994,3.7164
1562,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.8077,0.0,0.0,0.0,0.0,3.8076999999999996,3.8076999999999996,3.8114
1563,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.2553,0.0,0.0,0.0,0.0,3.2553,3.2553,3.2528
1564,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.6871,0.0,0.0,0.0,0.0,3.6870999999999996,3.6870999999999996,3.6842
1565,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.6838,0.0,0.0,0.0,0.0,3.6838000000000006,3.6838000000000006,3.6886
1566,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.0863,0.0,0.0,0.0,0.0,4.0863,4.0863,4.0898
